img_name,pothole_idx,height,width,box_area,pothole_area,nonpothole_area,mean_depth,max_depth,min_depth,depth_std,depth_range,p90_depth,severity_label,severity_name
pic-136-_jpg.rf.af169e1464071ae718f22b5baebe13a6.jpg,2,38,93,3534,2353,1181.0,0.2874952554702759,0.31749334931373596,0.25425419211387634,0.015819497406482697,0.06323915719985962,0.30899956822395325,1,Moderate
pic-136-_jpg.rf.d694cf94912347ceff66727b95ecb05a.jpg,0,233,382,89006,60858,28148.0,0.6644884347915649,0.8579172492027283,0.482036828994751,0.08937869966030121,0.3758804202079773,0.78974848985672,0,Shallow
pic-136-_jpg.rf.d694cf94912347ceff66727b95ecb05a.jpg,1,55,147,8085,6081,2004.0,0.4126671552658081,0.455550879240036,0.3719072639942169,0.019078334793448448,0.08364361524581909,0.4400084614753723,1,Moderate
pic-136-_jpg.rf.d694cf94912347ceff66727b95ecb05a.jpg,2,34,92,3128,2218,910.0,0.2872070372104645,0.31199878454208374,0.2573702335357666,0.013324863277375698,0.05462855100631714,0.30530670285224915,1,Moderate
pic-137-_jpg.rf.374184952caf59cfa399166b0111b640.jpg,0,91,373,33943,24803,9140.0,0.36431583762168884,0.4550611674785614,0.3235117495059967,0.030571648851037025,0.1315494179725647,0.4112612009048462,1,Moderate
pic-137-_jpg.rf.5b5d603ae481652805ea93e3698ea609.jpg,0,142,371,52682,25689,26993.0,0.36750537157058716,0.45444539189338684,0.30952703952789307,0.035458557307720184,0.14491835236549377,0.41931983828544617,1,Moderate
pic-137-_jpg.rf.eec8497f7279810ff44902d6eca0121b.jpg,0,85,354,30090,22225,7865.0,0.35697346925735474,0.4281163215637207,0.32032036781311035,0.02481773868203163,0.10779595375061035,0.39103856682777405,1,Moderate
pic-138-_jpg.rf.07fa25bc5fbd7c2711b9ce8ac28ad6a2.jpg,0,276,279,77004,51431,25573.0,0.555524468421936,0.8218288421630859,0.2685485780239105,0.11640135943889618,0.5532802641391754,0.7187286019325256,0,Shallow
pic-138-_jpg.rf.766c3d35632f4641ce9d5207a3cadd70.jpg,0,299,296,88504,57803,30701.0,0.654319703578949,0.9173507690429688,0.30511966347694397,0.13075222074985504,0.6122311055660248,0.8350206613540649,0,Shallow
pic-138-_jpg.rf.8b1343ad71a58c8daf99e2311627f0c8.jpg,0,319,314,100166,64644,35522.0,0.6615493297576904,0.9194118976593018,0.29015418887138367,0.1371774971485138,0.6292577087879181,0.8421836495399475,0,Shallow
pic-139-_jpg.rf.68c4e347a47e89fb46aedd298c2c3e5c.jpg,0,365,350,127750,55901,71849.0,0.7816587686538696,0.9716609716415405,0.45972925424575806,0.1286701112985611,0.5119317173957825,0.932135820388794,0,Shallow
pic-139-_jpg.rf.68c4e347a47e89fb46aedd298c2c3e5c.jpg,1,208,168,34944,16474,18470.0,0.493462473154068,0.6280326247215271,0.35619309544563293,0.06583566963672638,0.27183952927589417,0.5877051949501038,0,Shallow
pic-139-_jpg.rf.68c4e347a47e89fb46aedd298c2c3e5c.jpg,2,39,114,4446,3222,1224.0,0.3296002149581909,0.36044830083847046,0.301206111907959,0.013386729173362255,0.059242188930511475,0.34731021523475647,1,Moderate
pic-139-_jpg.rf.738912a20f4c9753a555bf9e7a468851.jpg,0,349,352,122848,48207,74641.0,0.8029177188873291,0.980250358581543,0.5012350082397461,0.11784758418798447,0.4790153503417969,0.9363075494766235,0,Shallow
pic-139-_jpg.rf.738912a20f4c9753a555bf9e7a468851.jpg,1,224,184,41216,18457,22759.0,0.5630146861076355,0.706752359867096,0.39884626865386963,0.07331878691911697,0.3079060912132263,0.6679639220237732,0,Shallow
pic-139-_jpg.rf.738912a20f4c9753a555bf9e7a468851.jpg,2,40,119,4760,3465,1295.0,0.3517278730869293,0.38527989387512207,0.31865882873535156,0.015030278824269772,0.06662106513977051,0.37140265107154846,1,Moderate
pic-139-_jpg.rf.87bfef6ce65eb5df5b6053523e6b4954.jpg,0,364,353,128492,55480,73012.0,0.7885271906852722,0.9740772247314453,0.46390023827552795,0.12792085111141205,0.5101769864559174,0.9402194619178772,0,Shallow
pic-139-_jpg.rf.87bfef6ce65eb5df5b6053523e6b4954.jpg,1,200,179,35800,16285,19515.0,0.49766573309898376,0.6340067982673645,0.3593258261680603,0.06740821152925491,0.2746809720993042,0.5946394801139832,0,Shallow
pic-139-_jpg.rf.87bfef6ce65eb5df5b6053523e6b4954.jpg,2,38,111,4218,3073,1145.0,0.33881205320358276,0.36785078048706055,0.3095982074737549,0.01341325044631958,0.058252573013305664,0.3566417098045349,1,Moderate
pic-14-_jpg.rf.0cf42e6b552e8f867e76237f36e7eadc.jpg,0,234,391,91494,48176,43318.0,0.6673881411552429,0.895907998085022,0.42780163884162903,0.11193642765283585,0.46810635924339294,0.8185372352600098,0,Shallow
